Sample	Name	Strain	Treatment	Block	Compound	Compound_name	M	Type	Std_conc	RT	Area	ng.mL_QuanLynx	ng.mL_adj	uMol
7	20191211_LT_LML1_Ctrl	LML1	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
8	20191211_LT_LML1_DG	LML1	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
9	20191211_LT_LML1_DIMBOA	LML1	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
10	20191211_LT_LBA71_MBOA	LBA71	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
11	20191211_LT_LBA71_Ctrl	LBA71	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
12	20191211_LT_LBA71_DG	LBA71	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
13	20191211_LT_LBA71_DIMBOA	LBA71	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
14	20191211_LT_LMH1_MBOA	LMH1	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
15	20191211_LT_LMH1_Ctrl	LMH1	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
16	20191211_LT_LMH1_DG	LMH1	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
17	20191211_LT_LMH1_DIMBOA	LMH1	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
18	20191211_LT_LMX8_MBOA	LMX8	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
19	20191211_LT_LMX8_Ctrl	LMX8	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
20	20191211_LT_LMX8_DG	LMX8	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
21	20191211_LT_LMX8_DIMBOA	LMX8	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
22	20191211_LT_LST11_DIMBOA	LST11	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
23	20191211_LT_LST11_DG	LST11	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
24	20191211_LT_LST11_MBOA	LST11	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
25	20191211_LT_LST11_Ctrl	LST11	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
26	20191211_LT_LMD1_DIMBOA	LMD1	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
27	20191211_LT_LMD1_DG	LMD1	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
28	20191211_LT_LMD1_MBOA	LMD1	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
29	20191211_LT_LMD1_Ctrl	LMD1	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
30	20191211_LT_LME3_DIMBOA	LME3	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
31	20191211_LT_LME3_DG	LME3	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
32	20191211_LT_LME3_MBOA	LME3	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
33	20191211_LT_LME3_Ctrl	LME3	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
34	20191211_LT_LMA1_DIMBOA	LMA1	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
35	20191211_LT_LMA1_DG	LMA1	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
36	20191211_LT_LMA1_MBOA	LMA1	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
37	20191211_LT_LMA1_Ctrl	LMA1	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
38	20191211_LT_LAR21_DIMBOA	LAR21	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
39	20191211_LT_LAR21_DG	LAR21	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
40	20191211_LT_LAR21_MBOA	LAR21	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
41	20191211_LT_LAR21_Ctrl	LAR21	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
42	20191211_LT_LMK1_DIMBOA	LMK1	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
43	20191211_LT_LMK1_MBOA	LMK1	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
44	20191211_LT_LMK1_Ctrl	LMK1	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
45	20191211_LT_LMK1_DG	LMK1	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
46	20191211_LT_LMB2_DIMBOA	LMB2	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
47	20191211_LT_LMB2_MBOA	LMB2	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
48	20191211_LT_LMB2_Ctrl	LMB2	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
49	20191211_LT_LMB2_DG	LMB2	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
50	20191211_LT_LRH11_DIMBOA	LRH11	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
51	20191211_LT_LRH11_MBOA	LRH11	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
52	20191211_LT_LRH11_Ctrl	LRH11	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
53	20191211_LT_LRH11_DG	LRH11	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
54	20191211_LT_LPD11_DIMBOA	LPD11	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
55	20191211_LT_LPD11_MBOA	LPD11	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
56	20191211_LT_LPD11_Ctrl	LPD11	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
57	20191211_LT_LPD11_DG	LPD11	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
58	20191211_LT_LME2_DIMBOA	LME2	DIMBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
59	20191211_LT_LME2_MBOA	LME2	MBOA	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
60	20191211_LT_LME2_Ctrl	LME2	Ctrl	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
61	20191211_LT_LME2_DG	LME2	DG	4	12	AAPO	254.25	Analyte	NA	NA	NA	NA	NA	NA
60	20191209_LT_Stds13x_05ng	Standard	NA	1	12	AAPO	254.25	Standard	5	NA	NA	NA	NA	NA
61	20191209_LT_Stds13x_10ng	Standard	NA	1	12	AAPO	254.25	Standard	10	NA	NA	NA	NA	NA
62	20191209_LT_Stds13x_50ng	Standard	NA	1	12	AAPO	254.25	Standard	50	4.2	3.202	48.3	52.10952856	0.204953898
63	20191209_LT_Stds13x_100ng	Standard	NA	1	12	AAPO	254.25	Standard	100	4.18	6.606	105.8	107.5064165	0.42283743
64	20191209_LT_Stds13x_200ng	Standard	NA	1	12	AAPO	254.25	Standard	200	4.18	11.884	194.9	193.4008861	0.760672119
65	20191209_LT_Stds13x_400ng	Standard	NA	1	12	AAPO	254.25	Standard	400	4.19	24.094	401.1	392.1071146	1.542210874
62	20191210_LT_Stds13x_05ng	Standard	NA	2	12	AAPO	254.25	Standard	5	NA	NA	NA	NA	NA
63	20191210_LT_Stds13x_10ng	Standard	NA	2	12	AAPO	254.25	Standard	10	NA	NA	NA	NA	NA
64	20191210_LT_Stds13x_50ng	Standard	NA	2	12	AAPO	254.25	Standard	50	4.2	3.292	53.7	62.27865831	0.244950475
65	20191210_LT_Stds13x_100ng	Standard	NA	2	12	AAPO	254.25	Standard	100	4.19	5.349	95.1	101.1933607	0.398007318
66	20191210_LT_Stds13x_200ng	Standard	NA	2	12	AAPO	254.25	Standard	200	4.2	9.982	188.4	188.8413023	0.742738652
67	20191210_LT_Stds13x_400ng	Standard	NA	2	12	AAPO	254.25	Standard	400	4.2	21.136	412.8	399.8547151	1.572683245
67	20191210_LT_Stds13x_05ng_02	Standard	NA	3	12	AAPO	254.25	Standard	5	NA	NA	NA	NA	NA
68	20191210_LT_Stds13x_10ng_02	Standard	NA	3	12	AAPO	254.25	Standard	10	NA	NA	NA	NA	NA
69	20191210_LT_Stds13x_50ng_02	Standard	NA	3	12	AAPO	254.25	Standard	50	4.19	2.577	58.3	55.75751163	0.219301914
70	20191210_LT_Stds13x_100ng_02	Standard	NA	3	12	AAPO	254.25	Standard	100	4.19	3.997	86.7	86.48148001	0.340143481
71	20191210_LT_Stds13x_200ng_02	Standard	NA	3	12	AAPO	254.25	Standard	200	4.2	8.746	181.9	189.2336813	0.744281932
72	20191210_LT_Stds13x_400ng_02	Standard	NA	3	12	AAPO	254.25	Standard	400	4.19	20.792	423.1	449.8681342	1.769392858
62	20191211_LT_Stds13x_05ng_01	Standard	NA	4	12	AAPO	254.25	Standard	5	NA	NA	NA	NA	NA
63	20191211_LT_Stds13x_10ng_01	Standard	NA	4	12	AAPO	254.25	Standard	10	NA	NA	NA	NA	NA
64	20191211_LT_Stds13x_50ng_01	Standard	NA	4	12	AAPO	254.25	Standard	50	NA	NA	NA	NA	NA
65	20191211_LT_Stds13x_100ng_01	Standard	NA	4	12	AAPO	254.25	Standard	100	4.19	3.587	85	83.09581911	0.326827214
66	20191211_LT_Stds13x_200ng_01	Standard	NA	4	12	AAPO	254.25	Standard	200	4.19	10.213	244.9	236.5925845	0.930550971
67	20191211_LT_Stds13x_400ng_01	Standard	NA	4	12	AAPO	254.25	Standard	400	4.19	15.399	370.1	356.7305599	1.403070049
1	20191209_LT_LMI1_MBOA	LMI1	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
2	20191209_LT_LMI1_Ctrl	LMI1	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
3	20191209_LT_LMI1_DG	LMI1	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
4	20191209_LT_LBA112_MBOA	LBA112	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
5	20191209_LT_LBA112_Ctrl	LBA112	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
6	20191209_LT_LBA112_DG	LBA112	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
7	20191209_LT_LAR12_MBOA	LAR12	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
8	20191209_LT_LAR12_Ctrl	LAR12	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
9	20191209_LT_LAR12_DG	LAR12	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
10	20191209_LT_LRH8-S_MBOA	LRH8-S	MBOA	1	13	AMPO	242.23	Analyte	NA	4.4	13.316	0.9	0.262199501	0.00108244
11	20191209_LT_LRH8-S_Ctrl	LRH8-S	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
12	20191209_LT_LRH8-S_DG	LRH8-S	DG	1	13	AMPO	242.23	Analyte	NA	4.39	7.155	0.8	0.140885959	0.000581621
13	20191209_LT_LME1_MBOA	LME1	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
14	20191209_LT_LME1_Ctrl	LME1	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
15	20191209_LT_LME1_DG	LME1	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
16	20191209_LT_LST15_DIMBOA	LST15	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
17	20191209_LT_LST15_DG	LST15	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
18	20191209_LT_LST15_MBOA	LST15	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
19	20191209_LT_LST15_Ctrl	LST15	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
20	20191209_LT_LMX9_DIMBOA	LMX9	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
21	20191209_LT_LMX9_DG	LMX9	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
22	20191209_LT_LMX9_MBOA	LMX9	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
23	20191209_LT_LMX9_Ctrl	LMX9	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
24	20191209_LT_LMI14_DIMBOA	LMI14	DIMBOA	1	13	AMPO	242.23	Analyte	NA	4.4	7.041	0.8	0.138641235	0.000572354
25	20191209_LT_LMI14_DG	LMI14	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
26	20191209_LT_LMI14_MBOA	LMI14	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
27	20191209_LT_LMI14_Ctrl	LMI14	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
28	20191209_LT_LBA20_DIMBOA	LBA20	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
29	20191209_LT_LBA20_DG	LBA20	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
30	20191209_LT_LBA20_MBOA	LBA20	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
31	20191209_LT_LBA20_Ctrl	LBA20	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
32	20191209_LT_LMQ1_DIMBOA	LMQ1	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
33	20191209_LT_LMQ1_DG	LMQ1	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
34	20191209_LT_LMQ1_MBOA	LMQ1	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
35	20191209_LT_LMQ1_Ctrl	LMQ1	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
36	20191209_LT_LMG1_DIMBOA	LMG1	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
37	20191209_LT_LMG1_MBOA	LMG1	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
38	20191209_LT_LMG1_Ctrl	LMG1	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
39	20191209_LT_LMG1_DG	LMG1	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
40	20191209_LT_NBC_DIMBOA	NBC	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
41	20191209_LT_NBC_MBOA	NBC	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
42	20191209_LT_NBC_Ctrl	NBC	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
43	20191209_LT_NBC_DG	NBC	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
44	20191209_LT_LMF1_DIMBOA	LMF1	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
45	20191209_LT_LMF1_MBOA	LMF1	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
46	20191209_LT_LMF1_Ctrl	LMF1	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
47	20191209_LT_LMF1_DG	LMF1	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
48	20191209_LT_LRC7-O_DIMBOA	LRC7-O	DIMBOA	1	13	AMPO	242.23	Analyte	NA	4.43	12.385	0.9	0.24386759	0.00100676
49	20191209_LT_LRC7-O_MBOA	LRC7-O	MBOA	1	13	AMPO	242.23	Analyte	NA	4.41	14.4	0.9	0.283544069	0.001170557
50	20191209_LT_LRC7-O_Ctrl	LRC7-O	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
51	20191209_LT_LRC7-O_DG	LRC7-O	DG	1	13	AMPO	242.23	Analyte	NA	4.43	5.535	0.7	0.108987251	0.000449933
52	20191209_LT_LBA21_DIMBOA	LBA21	DIMBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
53	20191209_LT_LBA21_MBOA	LBA21	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
54	20191209_LT_LBA21_Ctrl	LBA21	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
55	20191209_LT_LBA21_DG	LBA21	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
56	20191209_LT_T0_Ctrl	T0	Ctrl	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
57	20191209_LT_T0_MBOA	T0	MBOA	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
58	20191209_LT_T0_DIMBOA	T0	DIMBOA	1	13	AMPO	242.23	Analyte	NA	4.43	131.302	3.1	2.585409954	0.010673368
59	20191209_LT_T0_DG	T0	DG	1	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
1	20191210_LT_LMI1_MBOA	LMI1	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
2	20191210_LT_LRH13_MBOA	LRH13	MBOA	2	13	AMPO	242.23	Analyte	NA	4.37	7.21	8.1	0.159254834	0.000657453
3	20191210_LT_LRH13_Ctrl	LRH13	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
4	20191210_LT_LRH13_DG	LRH13	DG	2	13	AMPO	242.23	Analyte	NA	4.38	5.101	8.1	0.112671138	0.000465141
5	20191210_LT_LRH13_DIMBOA	LRH13	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.39	6.193	8.1	0.136791288	0.000564717
6	20191210_LT_LST17_MBOA	LST17	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
7	20191210_LT_LST17_Ctrl	LST17	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
8	20191210_LT_LST17_DG	LST17	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
9	20191210_LT_LST17_DIMBOA	LST17	DIMBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
10	20191210_LT_LMI13_MBOA	LMI13	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
11	20191210_LT_LMI13_Ctrl	LMI13	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
12	20191210_LT_LMI13_DG	LMI13	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
13	20191210_LT_LMI13_DIMBOA	LMI13	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.42	3.173	8.1	0.07008538	0.000289334
14	20191210_LT_LMO1_MBOA	LMO1	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
15	20191210_LT_LMO1_Ctrl	LMO1	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
16	20191210_LT_LMO1_DG	LMO1	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
17	20191210_LT_LMO1_DIMBOA	LMO1	DIMBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
18	20191210_LT_LMI1x_MBOA	LMI1x	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
19	20191210_LT_LMI1x_Ctrl	LMI1x	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
20	20191210_LT_LMI1x_DG	LMI1x	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
21	20191210_LT_LMI1x_DIMBOA	LMI1x	DIMBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
22	20191210_LT_LRC7-S_DIMBOA	LRC7-S	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.45	14.758	8.3	0.325975428	0.001345727
23	20191210_LT_LRC7-S_DG	LRC7-S	DG	2	13	AMPO	242.23	Analyte	NA	4.44	7.93	8.2	0.175158229	0.000723107
24	20191210_LT_LRC7-S_MBOA	LRC7-S	MBOA	2	13	AMPO	242.23	Analyte	NA	4.45	14.252	8.3	0.314798875	0.001299587
25	20191210_LT_LRC7-S_Ctrl	LRC7-S	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
26	20191210_LT_LMI15_DIMBOA	LMI15	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.45	7.356	8.1	0.162479689	0.000670766
27	20191210_LT_LMI15_DG	LMI15	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
28	20191210_LT_LMI15_MBOA	LMI15	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
29	20191210_LT_LMI15_Ctrl	LMI15	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
30	20191210_LT_LMX7_DIMBOA	LMX7	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.44	642.869	21.1	14.19972202	0.058620823
31	20191210_LT_LMX7_DG	LMX7	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
32	20191210_LT_LMX7_MBOA	LMX7	MBOA	2	13	AMPO	242.23	Analyte	NA	4.43	1243.888	33.3	27.47505919	0.113425501
33	20191210_LT_LMX7_Ctrl	LMX7	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
34	20191210_LT_LST16_DIMBOA	LST16	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.43	115.699	10.3	2.55556519	0.01055016
35	20191210_LT_LST16_DG	LST16	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
36	20191210_LT_LST16_MBOA	LST16	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
37	20191210_LT_LST16_Ctrl	LST16	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
38	20191210_LT_LMR1_DIMBOA	LMR1	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.44	10.846	8.2	0.23956698	0.000989006
39	20191210_LT_LMR1_DG	LMR1	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
40	20191210_LT_LMR1_MBOA	LMR1	MBOA	2	13	AMPO	242.23	Analyte	NA	4.44	1.959	8	0.043270488	0.000178634
41	20191210_LT_LMR1_Ctrl	LMR1	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
42	20191210_LT_LPB4-O_DIMBOA	LPB4-O	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.42	11.513	8.2	0.254299709	0.001049827
43	20191210_LT_LPB4-O_MBOA	LPB4-O	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
44	20191210_LT_LPB4-O_Ctrl	LPB4-O	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
45	20191210_LT_LPB4-O_DG	LPB4-O	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
46	20191210_LT_LMN1_DIMBOA	LMN1	DIMBOA	2	13	AMPO	242.23	Analyte	NA	4.42	6.496	8.1	0.143483967	0.000592346
47	20191210_LT_LMN1_MBOA	LMN1	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
48	20191210_LT_LMN1_Ctrl	LMN1	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
49	20191210_LT_LMN1_DG	LMN1	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
50	20191210_LT_LST14_DIMBOA	LST14	DIMBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
51	20191210_LT_LST14_MBOA	LST14	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
52	20191210_LT_LST14_Ctrl	LST14	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
53	20191210_LT_LST14_DG	LST14	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
54	20191210_LT_LMM1_DIMBOA	LMM1	DIMBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
55	20191210_LT_LMM1_MBOA	LMM1	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
56	20191210_LT_LMM1_Ctrl	LMM1	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
57	20191210_LT_LMM1_DG	LMM1	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
58	20191210_LT_LBA3_DIMBOA	LBA3	DIMBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
59	20191210_LT_LBA3_MBOA	LBA3	MBOA	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
60	20191210_LT_LBA3_Ctrl	LBA3	Ctrl	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
61	20191210_LT_LBA3_DG	LBA3	DG	2	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
1	20191210_LT_LMI1_MBOA_02	LMI1	MBOA	3	13	AMPO	242.23	Analyte	NA	4.43	12.187	9.2	0.280486874	0.001157936
2	20191210_LT_LST13_MBOA	LST13	MBOA	3	13	AMPO	242.23	Analyte	NA	4.44	5.545	9.1	0.127619571	0.000526853
3	20191210_LT_LST13_Ctrl	LST13	Ctrl	3	13	AMPO	242.23	Analyte	NA	4.44	4.104	9	0.094454593	0.000389938
4	20191210_LT_LST13_DG	LST13	DG	3	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
5	20191210_LT_LST13_DIMBOA	LST13	DIMBOA	3	13	AMPO	242.23	Analyte	NA	4.43	2.652	9	0.061036448	0.000251977
6	20191210_LT_NBC_MBOA	NBC	MBOA	3	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
7	20191210_LT_NBC_Ctrl	NBC	Ctrl	3	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
8	20191210_LT_NBC_DG	NBC	DG	3	13	AMPO	242.23	Analyte	NA	NA	NA	NA	NA	NA
9	20191210_LT_NBC_DIMBOA	NBC	DIMBOA	3	13	AMPO	242.23	Analyte	NA	4.44	5.683	9.1	0.130795676	0.000539965
10	20191210_LT_LAC11_MBOA	LAC11	MBOA	3	13	AMPO	242.23	Analyte	NA	4.43	128.257	11.6	2.951867152	0.012186216
